Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche
2018-02-08,1.0,158.153466871707,0.0,-0.0125,6.0,5.0,
2018-02-08,2.0,224.256605995286,0.0,-0.0125,6.0,5.0,
2018-02-08,3.0,110.141051764801,0.0,-0.0125,6.0,5.0,
2018-02-08,4.0,59.6553309472624,0.0,-0.0125,6.0,5.0,
2018-02-08,5.0,362.43049278636,0.0,-0.0125,6.0,5.0,
2018-02-09,1.0,136.987868117875,1.0,-0.2625,7.0,10.0,
2018-02-09,2.0,233.517644291772,1.0,-0.2625,7.0,10.0,
2018-02-09,3.0,101.251865575012,1.0,-0.2625,7.0,10.0,
2018-02-09,4.0,97.5601431448597,1.0,-0.2625,7.0,10.0,
2018-02-09,5.0,286.323938385119,1.0,-0.2625,7.0,10.0,
2018-02-10,1.0,162.657002276986,1.0,0.5625,4.0,10.0,
2018-02-10,2.0,309.580554540049,1.0,0.5625,4.0,10.0,
2018-02-10,3.0,130.957351030206,1.0,0.5625,4.0,10.0,
2018-02-10,4.0,104.057349405705,1.0,0.5625,4.0,10.0,
2018-02-10,5.0,366.553491234417,1.0,0.5625,4.0,10.0,
2018-02-11,1.0,50.4265035269595,7.0,2.3375,11.0,75.0,
2018-02-11,2.0,400.799606908102,7.0,2.3375,11.0,75.0,
2018-02-11,3.0,154.482016342371,7.0,2.3375,11.0,75.0,
2018-02-11,4.0,103.819891514456,7.0,2.3375,11.0,75.0,
2018-02-11,5.0,313.299044044869,7.0,2.3375,11.0,75.0,
2018-02-12,1.0,116.368403565942,5.0,1.825,15.0,75.0,
2018-02-12,2.0,236.63099012853,5.0,1.825,15.0,75.0,
2018-02-12,3.0,82.1518936627926,5.0,1.825,15.0,75.0,
2018-02-12,4.0,84.7804811697854,5.0,1.825,15.0,75.0,
2018-02-12,5.0,229.223490027313,5.0,1.825,15.0,75.0,
2018-02-13,1.0,130.234212553533,0.0,2.6875,7.0,10.0,
2018-02-13,2.0,221.417070547716,0.0,2.6875,7.0,10.0,
2018-02-13,3.0,111.74731105753,0.0,2.6875,7.0,10.0,
2018-02-13,4.0,93.8237303340429,0.0,2.6875,7.0,10.0,
2018-02-13,5.0,263.057172107793,0.0,2.6875,7.0,10.0,
2018-02-14,1.0,84.2120188970009,0.0,2.95,8.0,5.0,
2018-02-14,2.0,236.207365383159,0.0,2.95,8.0,5.0,
2018-02-14,3.0,106.396868857362,0.0,2.95,8.0,5.0,
2018-02-14,4.0,107.610191946433,0.0,2.95,8.0,5.0,
2018-02-14,5.0,321.82458011699,0.0,2.95,8.0,5.0,
2018-02-15,1.0,97.2457937573187,7.0,0.675,11.0,73.0,
2018-02-15,2.0,194.914170317496,7.0,0.675,11.0,73.0,
2018-02-15,3.0,104.357564465154,7.0,0.675,11.0,73.0,
2018-02-15,4.0,67.9661089598606,7.0,0.675,11.0,73.0,
2018-02-15,5.0,209.675823535376,7.0,0.675,11.0,73.0,
2018-02-16,1.0,163.353586518488,5.0,4.8625,12.0,21.0,
2018-02-16,2.0,199.111471039176,5.0,4.8625,12.0,21.0,
2018-02-16,3.0,102.772794635868,5.0,4.8625,12.0,21.0,
2018-02-16,4.0,76.6521473610704,5.0,4.8625,12.0,21.0,
2018-02-16,5.0,367.998558366511,5.0,4.8625,12.0,21.0,
2018-02-17,1.0,148.514760113872,8.0,4.125,5.0,10.0,
2018-02-17,2.0,305.791499066061,8.0,4.125,5.0,10.0,
2018-02-17,3.0,115.932073516846,8.0,4.125,5.0,10.0,
2018-02-17,4.0,107.126311727187,8.0,4.125,5.0,10.0,
2018-02-17,5.0,255.288264842689,8.0,4.125,5.0,10.0,
2018-02-18,1.0,43.1372026328517,5.0,4.375,8.0,0.0,
2018-02-18,2.0,383.210370812999,5.0,4.375,8.0,0.0,
2018-02-18,3.0,164.32793564738,5.0,4.375,8.0,0.0,
2018-02-18,4.0,138.769690509263,5.0,4.375,8.0,0.0,
2018-02-18,5.0,425.191342965134,5.0,4.375,8.0,0.0,
2018-02-19,1.0,121.942230728321,5.0,4.9125,4.0,5.0,
2018-02-19,2.0,229.725366172571,5.0,4.9125,4.0,5.0,
2018-02-19,3.0,93.9649515287712,5.0,4.9125,4.0,5.0,
2018-02-19,4.0,94.9554744734998,5.0,4.9125,4.0,5.0,
2018-02-19,5.0,304.597844032955,5.0,4.9125,4.0,5.0,
2018-02-20,1.0,89.5867418102959,1.0,3.375,11.0,10.0,
2018-02-20,2.0,211.28547578127,1.0,3.375,11.0,10.0,
2018-02-20,3.0,120.468678363742,1.0,3.375,11.0,10.0,
2018-02-20,4.0,97.9060256716053,1.0,3.375,11.0,10.0,
2018-02-20,5.0,178.062448908214,1.0,3.375,11.0,10.0,
2018-02-21,1.0,116.006081856932,6.0,2.175,7.0,22.0,
2018-02-21,2.0,228.861055318971,6.0,2.175,7.0,22.0,
2018-02-21,3.0,101.209732738436,6.0,2.175,7.0,22.0,
2018-02-21,4.0,55.5026714053454,6.0,2.175,7.0,22.0,
2018-02-21,5.0,193.221411885626,6.0,2.175,7.0,22.0,
2018-02-22,1.0,124.909775681547,7.0,1.1125,7.0,20.0,
2018-02-22,2.0,258.022863521095,7.0,1.1125,7.0,20.0,
2018-02-22,3.0,75.8400483968089,7.0,1.1125,7.0,20.0,
2018-02-22,4.0,65.9773693766395,7.0,1.1125,7.0,20.0,
2018-02-22,5.0,193.023042021481,7.0,1.1125,7.0,20.0,
2018-02-23,1.0,91.3084600530353,1.0,0.4375,12.0,5.0,
2018-02-23,2.0,239.298560995411,1.0,0.4375,12.0,5.0,
2018-02-23,3.0,100.964773001419,1.0,0.4375,12.0,5.0,
2018-02-23,4.0,89.8807140649128,1.0,0.4375,12.0,5.0,
2018-02-23,5.0,231.223708996684,1.0,0.4375,12.0,5.0,
2018-02-24,1.0,131.85933719787,6.0,0.125,15.0,71.0,
2018-02-24,2.0,301.846824531828,6.0,0.125,15.0,71.0,
2018-02-24,3.0,129.618921959432,6.0,0.125,15.0,71.0,
2018-02-24,4.0,83.4673946588364,6.0,0.125,15.0,71.0,
2018-02-24,5.0,271.400923554803,6.0,0.125,15.0,71.0,
2018-02-25,1.0,60.2910060331361,7.0,-2.9625,14.0,71.0,
2018-02-25,2.0,390.819528207244,7.0,-2.9625,14.0,71.0,
2018-02-25,3.0,174.509606028217,7.0,-2.9625,14.0,71.0,
2018-02-25,4.0,101.878885897188,7.0,-2.9625,14.0,71.0,
2018-02-25,5.0,249.543387611877,7.0,-2.9625,14.0,71.0,
2018-02-26,1.0,86.3075633753733,5.0,-1.5375,18.0,,
2018-02-26,2.0,228.550422356372,5.0,-1.5375,18.0,,
2018-02-26,3.0,62.7194880720277,5.0,-1.5375,18.0,,
2018-02-26,4.0,64.9506430795257,5.0,-1.5375,18.0,,
2018-02-26,5.0,211.624988296545,5.0,-1.5375,18.0,,
2018-02-27,1.0,66.9903015912322,6.0,-3.425,16.0,71.0,
2018-02-27,2.0,219.872037080239,6.0,-3.425,16.0,71.0,
2018-02-27,3.0,80.0520282741354,6.0,-3.425,16.0,71.0,
2018-02-27,4.0,81.5433307466433,6.0,-3.425,16.0,71.0,
2018-02-27,5.0,177.990111725936,6.0,-3.425,16.0,71.0,
2018-02-28,1.0,98.7664662416456,5.0,-6.1375,16.0,5.0,
2018-02-28,2.0,214.975245263105,5.0,-6.1375,16.0,5.0,
2018-02-28,3.0,87.4021453051197,5.0,-6.1375,16.0,5.0,
2018-02-28,4.0,98.3905462011422,5.0,-6.1375,16.0,5.0,
2018-02-28,5.0,229.431198331546,5.0,-6.1375,16.0,5.0,
2018-03-01,1.0,121.672068570646,6.0,-3.95,18.0,71.0,
2018-03-01,2.0,202.35366431969,6.0,-3.95,18.0,71.0,
2018-03-01,3.0,97.7527293828083,6.0,-3.95,18.0,71.0,
2018-03-01,4.0,55.4335274645784,6.0,-3.95,18.0,71.0,
2018-03-01,5.0,249.942030668498,6.0,-3.95,18.0,71.0,
2018-03-02,1.0,101.712081140049,6.0,-4.9625,15.0,71.0,
2018-03-02,2.0,216.142251827797,6.0,-4.9625,15.0,71.0,
2018-03-02,3.0,105.959362504739,6.0,-4.9625,15.0,71.0,
2018-03-02,4.0,84.8214422806651,6.0,-4.9625,15.0,71.0,
2018-03-02,5.0,235.813107885023,6.0,-4.9625,15.0,71.0,
2018-03-03,1.0,98.2415892822967,0.0,-3.4375,13.0,5.0,
2018-03-03,2.0,297.521583609939,0.0,-3.4375,13.0,5.0,
2018-03-03,3.0,117.066174787235,0.0,-3.4375,13.0,5.0,
2018-03-03,4.0,117.391966771156,0.0,-3.4375,13.0,5.0,
2018-03-03,5.0,263.877067275459,0.0,-3.4375,13.0,5.0,
2018-03-04,1.0,71.4481254842192,5.0,-2.3125,10.0,77.0,
2018-03-04,2.0,355.48499377795,5.0,-2.3125,10.0,77.0,
2018-03-04,3.0,152.846041550908,5.0,-2.3125,10.0,77.0,
2018-03-04,4.0,96.6996987260264,5.0,-2.3125,10.0,77.0,
2018-03-04,5.0,286.911673800713,5.0,-2.3125,10.0,77.0,
2018-03-05,1.0,119.676827681314,5.0,5.9875,7.0,10.0,
2018-03-05,2.0,236.272835967155,5.0,5.9875,7.0,10.0,
2018-03-05,3.0,89.9828037804588,5.0,5.9875,7.0,10.0,
2018-03-05,4.0,90.3080530152799,5.0,5.9875,7.0,10.0,
2018-03-05,5.0,205.928040152599,5.0,5.9875,7.0,10.0,
2018-03-06,1.0,105.33896274036,0.0,6.4,9.0,5.0,
2018-03-06,2.0,254.035800587078,0.0,6.4,9.0,5.0,
2018-03-06,3.0,109.14348273407,0.0,6.4,9.0,5.0,
2018-03-06,4.0,98.1464438577047,0.0,6.4,9.0,5.0,
2018-03-06,5.0,213.611506320038,0.0,6.4,9.0,5.0,
2018-03-07,1.0,96.383968298997,7.0,1.1875,6.0,71.0,
2018-03-07,2.0,212.156610525053,7.0,1.1875,6.0,71.0,
2018-03-07,3.0,58.9899135287265,7.0,1.1875,6.0,71.0,
2018-03-07,4.0,71.6283051882786,7.0,1.1875,6.0,71.0,
2018-03-07,5.0,182.067633556186,7.0,1.1875,6.0,71.0,
2018-03-08,1.0,130.937668895181,5.0,4.4625,8.0,61.0,
2018-03-08,2.0,225.160259530521,5.0,4.4625,8.0,61.0,
2018-03-08,3.0,83.2089936207836,5.0,4.4625,8.0,61.0,
2018-03-08,4.0,82.9678986697282,5.0,4.4625,8.0,61.0,
2018-03-08,5.0,189.012172780521,5.0,4.4625,8.0,61.0,
2018-03-09,1.0,106.190382211722,7.0,4.45,13.0,61.0,
2018-03-09,2.0,258.288162074788,7.0,4.45,13.0,61.0,
2018-03-09,3.0,97.9229466419983,7.0,4.45,13.0,61.0,
2018-03-09,4.0,95.0395542961277,7.0,4.45,13.0,61.0,
2018-03-09,5.0,195.502333176715,7.0,4.45,13.0,61.0,
2018-03-10,1.0,151.523763464872,8.0,3.4,10.0,63.0,
2018-03-10,2.0,344.875427188929,8.0,3.4,10.0,63.0,
2018-03-10,3.0,147.422385237539,8.0,3.4,10.0,63.0,
2018-03-10,4.0,94.0024445855689,8.0,3.4,10.0,63.0,
2018-03-10,5.0,201.714896103318,8.0,3.4,10.0,63.0,
2018-03-11,1.0,44.5141733478635,5.0,11.475,7.0,45.0,
2018-03-11,2.0,468.830707314005,5.0,11.475,7.0,45.0,
2018-03-11,3.0,152.278241164361,5.0,11.475,7.0,45.0,
2018-03-11,4.0,172.938112248343,5.0,11.475,7.0,45.0,
2018-03-11,5.0,267.915218839859,5.0,11.475,7.0,45.0,
2018-03-12,1.0,138.141700035259,7.0,6.5375,5.0,61.0,
2018-03-12,2.0,266.400120884102,7.0,6.5375,5.0,61.0,
2018-03-12,3.0,110.915535990158,7.0,6.5375,5.0,61.0,
2018-03-12,4.0,83.6944634003471,7.0,6.5375,5.0,61.0,
2018-03-12,5.0,220.597782801046,7.0,6.5375,5.0,61.0,
2018-03-13,1.0,126.305395778367,7.0,4.2625,12.0,61.0,
2018-03-13,2.0,239.515590571395,7.0,4.2625,12.0,61.0,
2018-03-13,3.0,102.435536654286,7.0,4.2625,12.0,61.0,
2018-03-13,4.0,76.7539817727839,7.0,4.2625,12.0,61.0,
2018-03-13,5.0,197.988523154526,7.0,4.2625,12.0,61.0,
2018-03-14,1.0,142.741299070527,8.0,3.2,8.0,21.0,
2018-03-14,2.0,257.454373510423,8.0,3.2,8.0,21.0,
2018-03-14,3.0,105.0879511471,8.0,3.2,8.0,21.0,
2018-03-14,4.0,89.713393980961,8.0,3.2,8.0,21.0,
2018-03-14,5.0,255.003439771565,8.0,3.2,8.0,21.0,
2018-03-15,1.0,224.024543942887,8.0,2.4625,20.0,,
2018-03-15,2.0,264.63793243552,8.0,2.4625,20.0,,
2018-03-15,3.0,118.743106582071,8.0,2.4625,20.0,,
2018-03-15,4.0,98.7191984946759,8.0,2.4625,20.0,,
2018-03-15,5.0,221.984891447054,8.0,2.4625,20.0,,
2018-03-16,1.0,169.617856126588,7.0,0.2,28.0,22.0,
2018-03-16,2.0,272.52774706512,7.0,0.2,28.0,22.0,
2018-03-16,3.0,110.064680058323,7.0,0.2,28.0,22.0,
2018-03-16,4.0,76.6902811720118,7.0,0.2,28.0,22.0,
2018-03-16,5.0,242.7509816604,7.0,0.2,28.0,22.0,
2018-03-17,1.0,192.571863723155,5.0,-2.225,29.0,73.0,
2018-03-17,2.0,352.921012446784,5.0,-2.225,29.0,73.0,
2018-03-17,3.0,171.650294233054,5.0,-2.225,29.0,73.0,
2018-03-17,4.0,64.1508597754103,5.0,-2.225,29.0,73.0,
2018-03-17,5.0,203.14351149049,5.0,-2.225,29.0,73.0,
2018-03-18,1.0,140.587952269619,1.0,-0.825,23.0,5.0,
2018-03-18,2.0,395.068317377811,1.0,-0.825,23.0,5.0,
2018-03-18,3.0,218.278423946226,1.0,-0.825,23.0,5.0,
2018-03-18,4.0,209.019623528428,1.0,-0.825,23.0,5.0,
2018-03-18,5.0,262.350248482655,1.0,-0.825,23.0,5.0,
2018-03-19,1.0,168.789051955079,0.0,2.3,8.0,5.0,
2018-03-19,2.0,249.139377250402,0.0,2.3,8.0,5.0,
2018-03-19,3.0,111.562496126809,0.0,2.3,8.0,5.0,
2018-03-19,4.0,96.1022154960397,0.0,2.3,8.0,5.0,
2018-03-19,5.0,215.890548537278,0.0,2.3,8.0,5.0,
2018-03-20,1.0,135.231062535176,0.0,4.2125,17.0,5.0,
2018-03-20,2.0,243.391831960934,0.0,4.2125,17.0,5.0,
2018-03-20,3.0,135.147672004628,0.0,4.2125,17.0,5.0,
2018-03-20,4.0,100.405435136907,0.0,4.2125,17.0,5.0,
2018-03-20,5.0,226.916512446396,0.0,4.2125,17.0,5.0,
2018-03-21,1.0,120.262742064374,7.0,4.7,13.0,22.0,
2018-03-21,2.0,264.897919889193,7.0,4.7,13.0,22.0,
2018-03-21,3.0,120.866245259918,7.0,4.7,13.0,22.0,
2018-03-21,4.0,83.9100040755261,7.0,4.7,13.0,22.0,
2018-03-21,5.0,242.602189044112,7.0,4.7,13.0,22.0,
2018-03-22,1.0,140.605808619442,8.0,5.7625,11.0,61.0,
2018-03-22,2.0,286.146708215532,8.0,5.7625,11.0,61.0,
2018-03-22,3.0,81.2345737319614,8.0,5.7625,11.0,61.0,
2018-03-22,4.0,86.4838236394023,8.0,5.7625,11.0,61.0,
2018-03-22,5.0,215.868776994947,8.0,5.7625,11.0,61.0,
2018-03-23,1.0,135.226761513192,8.0,4.425,5.0,22.0,
2018-03-23,2.0,251.990645856418,8.0,4.425,5.0,22.0,
2018-03-23,3.0,98.8346334805017,8.0,4.425,5.0,22.0,
2018-03-23,4.0,69.788941651605,8.0,4.425,5.0,22.0,
2018-03-23,5.0,230.196960739213,8.0,4.425,5.0,22.0,
2018-03-24,1.0,175.533882075808,7.0,7.125,4.0,5.0,
2018-03-24,2.0,361.417262752534,7.0,7.125,4.0,5.0,
2018-03-24,3.0,154.110947275411,7.0,7.125,4.0,5.0,
2018-03-24,4.0,84.0343116968659,7.0,7.125,4.0,5.0,
2018-03-24,5.0,201.490019493749,7.0,7.125,4.0,5.0,
2018-03-25,1.0,72.1396206051801,7.0,7.625,6.0,0.0,
2018-03-25,2.0,465.691877805272,7.0,7.625,6.0,0.0,
2018-03-25,3.0,208.866499162987,7.0,7.625,6.0,0.0,
2018-03-25,4.0,85.7336191118162,7.0,7.625,6.0,0.0,
2018-03-25,5.0,231.915629885485,7.0,7.625,6.0,0.0,
2018-03-26,1.0,148.365363810161,7.0,5.0375,8.0,61.0,
2018-03-26,2.0,248.389926934171,7.0,5.0375,8.0,61.0,
2018-03-26,3.0,113.584723945565,7.0,5.0375,8.0,61.0,
2018-03-26,4.0,92.1446653918573,7.0,5.0375,8.0,61.0,
2018-03-26,5.0,242.926355752525,7.0,5.0375,8.0,61.0,
2018-03-27,1.0,156.722306258184,7.0,5.325,9.0,10.0,
2018-03-27,2.0,319.986633093005,7.0,5.325,9.0,10.0,
2018-03-27,3.0,134.758232554012,7.0,5.325,9.0,10.0,
2018-03-27,4.0,112.154795801317,7.0,5.325,9.0,10.0,
2018-03-27,5.0,282.924196587538,7.0,5.325,9.0,10.0,
2018-03-28,1.0,136.183415192499,7.0,3.725,14.0,61.0,
2018-03-28,2.0,320.429111502574,7.0,3.725,14.0,61.0,
2018-03-28,3.0,142.200717815043,7.0,3.725,14.0,61.0,
2018-03-28,4.0,95.4414203350383,7.0,3.725,14.0,61.0,
2018-03-28,5.0,283.799868237831,7.0,3.725,14.0,61.0,
2018-03-29,1.0,369.627890205243,7.0,0.9,8.0,71.0,
2018-03-29,2.0,405.947276337579,7.0,0.9,8.0,71.0,
2018-03-29,3.0,266.201304515727,7.0,0.9,8.0,71.0,
2018-03-29,4.0,80.8223522620618,7.0,0.9,8.0,71.0,
2018-03-29,5.0,330.612859203759,7.0,0.9,8.0,71.0,
2018-03-30,,,1.0,3.225,13.0,5.0,
2018-03-31,1.0,416.788764354814,7.0,2.225,17.0,,
2018-03-31,2.0,558.629402301118,7.0,2.225,17.0,,
2018-03-31,3.0,320.93474056584,7.0,2.225,17.0,,
2018-03-31,4.0,85.3647858513557,7.0,2.225,17.0,,
2018-03-31,5.0,270.269527122251,7.0,2.225,17.0,,
2018-04-01,1.0,68.2964647517978,6.0,2.525,9.0,71.0,
2018-04-01,2.0,565.619466834902,6.0,2.525,9.0,71.0,
2018-04-01,3.0,197.338187512788,6.0,2.525,9.0,71.0,
2018-04-01,4.0,97.0547486434187,6.0,2.525,9.0,71.0,
2018-04-01,5.0,263.582763455614,6.0,2.525,9.0,71.0,
2018-04-02,1.0,43.200364814703,5.0,6.1,8.0,5.0,
2018-04-02,2.0,478.260628613686,5.0,6.1,8.0,5.0,
2018-04-02,3.0,177.680679602538,5.0,6.1,8.0,5.0,
2018-04-02,4.0,100.34599611598,5.0,6.1,8.0,5.0,
2018-04-02,5.0,270.977679806865,5.0,6.1,8.0,5.0,
2018-04-03,1.0,135.724585456051,7.0,11.775,9.0,61.0,
2018-04-03,2.0,312.042414825353,7.0,11.775,9.0,61.0,
2018-04-03,3.0,134.195889670285,7.0,11.775,9.0,61.0,
2018-04-03,4.0,56.2206582497111,7.0,11.775,9.0,61.0,
2018-04-03,5.0,236.545418753633,7.0,11.775,9.0,61.0,
2018-04-04,1.0,115.932994804965,4.0,13.2125,9.0,61.0,
2018-04-04,2.0,318.450089970881,4.0,13.2125,9.0,61.0,
2018-04-04,3.0,149.720896578779,4.0,13.2125,9.0,61.0,
2018-04-04,4.0,71.3942240197333,4.0,13.2125,9.0,61.0,
2018-04-04,5.0,215.959999638322,4.0,13.2125,9.0,61.0,
2018-04-05,1.0,97.8634527844016,7.0,8.6625,19.0,61.0,
2018-04-05,2.0,315.005855981421,7.0,8.6625,19.0,61.0,
2018-04-05,3.0,130.1869039827,7.0,8.6625,19.0,61.0,
2018-04-05,4.0,116.061737135078,7.0,8.6625,19.0,61.0,
2018-04-05,5.0,217.819515040088,7.0,8.6625,19.0,61.0,
2018-04-06,1.0,118.206081571449,1.0,9.9875,10.0,5.0,
2018-04-06,2.0,312.39812192018,1.0,9.9875,10.0,5.0,
2018-04-06,3.0,89.1787904729072,1.0,9.9875,10.0,5.0,
2018-04-06,4.0,76.3658031199746,1.0,9.9875,10.0,5.0,
2018-04-06,5.0,248.785256269089,1.0,9.9875,10.0,5.0,
2018-04-07,1.0,145.347521013483,0.0,14.75,9.0,5.0,
2018-04-07,2.0,383.944589381035,0.0,14.75,9.0,5.0,
2018-04-07,3.0,159.814274148038,0.0,14.75,9.0,5.0,
2018-04-07,4.0,67.2360702223367,0.0,14.75,9.0,5.0,
2018-04-07,5.0,222.520615126852,0.0,14.75,9.0,5.0,
2018-04-08,1.0,70.9108032083961,0.0,20.5,5.0,5.0,
2018-04-08,2.0,415.820715662082,0.0,20.5,5.0,5.0,
2018-04-08,3.0,168.643369475226,0.0,20.5,5.0,5.0,
2018-04-08,4.0,104.245605098994,0.0,20.5,5.0,5.0,
2018-04-08,5.0,267.882276884597,0.0,20.5,5.0,5.0,
2018-04-09,1.0,100.975591763884,5.0,15.3125,9.0,5.0,
2018-04-09,2.0,249.686623696506,5.0,15.3125,9.0,5.0,
2018-04-09,3.0,125.791596759514,5.0,15.3125,9.0,5.0,
2018-04-09,4.0,78.1382370856774,5.0,15.3125,9.0,5.0,
2018-04-09,5.0,153.657833070877,5.0,15.3125,9.0,5.0,
2018-04-10,1.0,116.487322952139,8.0,5.1625,21.0,10.0,
2018-04-10,2.0,260.819089537144,8.0,5.1625,21.0,10.0,
2018-04-10,3.0,84.0497181533496,8.0,5.1625,21.0,10.0,
2018-04-10,4.0,73.1091348853163,8.0,5.1625,21.0,10.0,
2018-04-10,5.0,203.766868959048,8.0,5.1625,21.0,10.0,
2018-04-11,1.0,82.0268234172204,8.0,4.7125,22.0,,
2018-04-11,2.0,265.209949346623,8.0,4.7125,22.0,,
2018-04-11,3.0,68.0245101155979,8.0,4.7125,22.0,,
2018-04-11,4.0,82.3162867708556,8.0,4.7125,22.0,,
2018-04-11,5.0,171.056870421619,8.0,4.7125,22.0,,
2018-04-12,1.0,136.188054778093,5.0,7.975,19.0,5.0,
2018-04-12,2.0,264.416254452541,5.0,7.975,19.0,5.0,
2018-04-12,3.0,116.462621342462,5.0,7.975,19.0,5.0,
2018-04-12,4.0,73.6791972698499,5.0,7.975,19.0,5.0,
2018-04-12,5.0,223.249442642863,5.0,7.975,19.0,5.0,
2018-04-13,1.0,91.9470794074567,6.0,8.7125,15.0,61.0,
2018-04-13,2.0,294.37042763429,6.0,8.7125,15.0,61.0,
2018-04-13,3.0,116.896382935008,6.0,8.7125,15.0,61.0,
2018-04-13,4.0,80.1637568854653,6.0,8.7125,15.0,61.0,
2018-04-13,5.0,198.043150591306,6.0,8.7125,15.0,61.0,
2018-04-14,1.0,166.908303338313,8.0,7.675,10.0,61.0,
2018-04-14,2.0,394.455565705861,8.0,7.675,10.0,61.0,
2018-04-14,3.0,161.090096394738,8.0,7.675,10.0,61.0,
2018-04-14,4.0,102.451367723374,8.0,7.675,10.0,61.0,
2018-04-14,5.0,263.225763727737,8.0,7.675,10.0,61.0,
2018-04-15,1.0,94.7804910054962,8.0,9.5375,7.0,61.0,
2018-04-15,2.0,378.03239167251,8.0,9.5375,7.0,61.0,
2018-04-15,3.0,186.885741611071,8.0,9.5375,7.0,61.0,
2018-04-15,4.0,82.5239002813353,8.0,9.5375,7.0,61.0,
2018-04-15,5.0,235.556437070098,8.0,9.5375,7.0,61.0,
2018-04-16,1.0,120.530309652016,2.0,13.875,8.0,63.0,
2018-04-16,2.0,251.86150880934,2.0,13.875,8.0,63.0,
2018-04-16,3.0,105.949717840042,2.0,13.875,8.0,63.0,
2018-04-16,4.0,78.0809616386278,2.0,13.875,8.0,63.0,
2018-04-16,5.0,213.050037060665,2.0,13.875,8.0,63.0,
2018-04-17,1.0,101.387635071749,0.0,15.25,11.0,0.0,
2018-04-17,2.0,252.852741125448,0.0,15.25,11.0,0.0,
2018-04-17,3.0,86.2289874951019,0.0,15.25,11.0,0.0,
2018-04-17,4.0,81.6569740976316,0.0,15.25,11.0,0.0,
2018-04-17,5.0,202.378883868381,0.0,15.25,11.0,0.0,
2018-04-18,1.0,93.6448450690126,1.0,20.35,11.0,0.0,
2018-04-18,2.0,232.140071311389,1.0,20.35,11.0,0.0,
2018-04-18,3.0,107.558608889038,1.0,20.35,11.0,0.0,
2018-04-18,4.0,50.2291843439468,1.0,20.35,11.0,0.0,
2018-04-18,5.0,200.090727495338,1.0,20.35,11.0,0.0,
2018-04-19,1.0,109.1997780181,0.0,23.1125,5.0,0.0,
2018-04-19,2.0,257.136685047883,0.0,23.1125,5.0,0.0,
2018-04-19,3.0,103.383705990961,0.0,23.1125,5.0,0.0,
2018-04-19,4.0,81.3062483274968,0.0,23.1125,5.0,0.0,
2018-04-19,5.0,140.220852536364,0.0,23.1125,5.0,0.0,
2018-04-20,1.0,89.8024722034331,0.0,24.375,13.0,0.0,
2018-04-20,2.0,284.556075116244,0.0,24.375,13.0,0.0,
2018-04-20,3.0,106.920285015064,0.0,24.375,13.0,0.0,
2018-04-20,4.0,57.9976096157903,0.0,24.375,13.0,0.0,
2018-04-20,5.0,182.180586581755,0.0,24.375,13.0,0.0,
2018-04-21,1.0,144.90805943254,1.0,15.6625,10.0,5.0,
2018-04-21,2.0,408.921130435705,1.0,15.6625,10.0,5.0,
2018-04-21,3.0,176.417147453327,1.0,15.6625,10.0,5.0,
2018-04-21,4.0,86.0834321468145,1.0,15.6625,10.0,5.0,
2018-04-21,5.0,298.808866402928,1.0,15.6625,10.0,5.0,
2018-04-22,1.0,68.3301534203764,1.0,14.525,11.0,5.0,
2018-04-22,2.0,415.886839438665,1.0,14.525,11.0,5.0,
2018-04-22,3.0,199.765079950102,1.0,14.525,11.0,5.0,
2018-04-22,4.0,99.4218470990722,1.0,14.525,11.0,5.0,
2018-04-22,5.0,245.414177438254,1.0,14.525,11.0,5.0,
2018-04-23,1.0,89.8268678476001,4.0,14.4,18.0,5.0,
2018-04-23,2.0,242.796752484443,4.0,14.4,18.0,5.0,
2018-04-23,3.0,101.819986447604,4.0,14.4,18.0,5.0,
2018-04-23,4.0,77.4251237644108,4.0,14.4,18.0,5.0,
2018-04-23,5.0,177.841349200267,4.0,14.4,18.0,5.0,
2018-04-24,1.0,97.0271023646392,5.0,12.0875,21.0,61.0,
2018-04-24,2.0,227.77136388796,5.0,12.0875,21.0,61.0,
2018-04-24,3.0,85.091875213209,5.0,12.0875,21.0,61.0,
2018-04-24,4.0,61.4083901285691,5.0,12.0875,21.0,61.0,
2018-04-24,5.0,175.701807663398,5.0,12.0875,21.0,61.0,
2018-04-25,1.0,68.0325664897455,7.0,9.25,13.0,61.0,
2018-04-25,2.0,226.475975087735,7.0,9.25,13.0,61.0,
2018-04-25,3.0,93.3246428158012,7.0,9.25,13.0,61.0,
2018-04-25,4.0,96.4352584158038,7.0,9.25,13.0,61.0,
2018-04-25,5.0,234.758451361668,7.0,9.25,13.0,61.0,
2018-04-26,1.0,132.024346180966,6.0,11.0875,18.0,61.0,
2018-04-26,2.0,250.827444514035,6.0,11.0875,18.0,61.0,
2018-04-26,3.0,122.068213454324,6.0,11.0875,18.0,61.0,
2018-04-26,4.0,80.7793766515759,6.0,11.0875,18.0,61.0,
2018-04-26,5.0,240.164133625422,6.0,11.0875,18.0,61.0,
2018-04-27,1.0,64.0736168057245,5.0,13.0875,8.0,0.0,
2018-04-27,2.0,274.430260100151,5.0,13.0875,8.0,0.0,
2018-04-27,3.0,112.291104909384,5.0,13.0875,8.0,0.0,
2018-04-27,4.0,55.0771828740384,5.0,13.0875,8.0,0.0,
